HK1A1	-2.73696559416621	-2.18442457113743	-1.73696559416621	-1.94341647163363	0.286881147788162	-1.18442457113743	-1.51457317282976	0.137503523749935	0.0976107966264223	0.545968369105293	-1.47393118833241	-0.810966175609983	-1.68965987938785	-1.05889368905357	-1.32192809488736	-2	-1.18442457113743	-1.39592867633114	-0.454031630894707	-0.666576266274808	-0.377069649079823	-0.599462070416271
HK1A2	0.622930350920177	0.344828496997441	-0.395928676331139	-0.234465253637023	0.344828496997441	-0.643856189774725	-0.15200309344505	-0.643856189774725	-0.358453970912476	-0.862496476250065	0.0285691521967709	-1.35845397091248	0.475084882948783	-0.2688167584278	0.0285691521967709	-0.713118852211838	0.613531652917927	-0.713118852211838	-0.494109070270043	-1.73696559416621	-0.68965987938785	0
HK1A4	0.782408564927373	0.650764559116902	1.09085343045111	0.124328135002202	0.985500430304885	-0.434402824145775	0.773996325111173	0.214124805352847	0.411426245726465	0.545968369105293	-0.2688167584278	0.176322772640463	0.545968369105293	1.16349873228288	0.238786859587116	0.422233000683048	0.189033824390017	1.28095631383106	0.773996325111173	0.333423733725192	0.495695162624069	1.58496250072116
HK1A5	-0.494109070270043	0.310340120612150	0.75702324650746	1.15704371014558	0.214124805352847	-0.286304185156641	0.526068811667588	1.02147972741045	1.84799690655495	0.263034405833794	0.782408564927373	0.807354922057604	-0.104697378666693	0.124328135002202	-0.577766999316952	0.298658315564515	0.0840642647884745	1.05658352836637	1.6959938131099	1.26903314645524	0.641546029087524	1.35614381022528
HK1A6	-0.0892673380970874	0.613531652917927	0.903038270112912	0.250961573533219	0.214124805352847	0.622930350920177	0.070389327891398	-0.136061549576028	-0.234465253637023	0.286881147788162	0.367371065648529	-0.434402824145775	-0.200912693925996	0.070389327891398	-0.68965987938785	0.422233000683048	0.111031312388744	0.0143552929770701	1.70043971814109	1.13750352374994	0.124328135002202	0.367371065648529
HK1A7	-0.321928094887362	-0.0740005814437769	0.613531652917927	0.454175893185802	0.0285691521967709	0.286881147788162	-0.358453970912476	-0.0588936890535686	-0.62148837674627	0.0285691521967709	0.286881147788162	-0.434402824145775	-0.251538766995965	-0.83650126771712	-0.104697378666693	-0.0892673380970874	-0.251538766995965	0.124328135002202	-0.599462070416271	0.485426827170242	0.400537929583729	0.176322772640463
HK1A8	-0.358453970912476	-0.3040061868901	0.505890929729957	-0.0439433475875971	0.0565835283663675	0.163498732282880	0.0565835283663675	-0.0439433475875971	-0.184424571137427	0.150559676575381	0.400537929583729	-0.643856189774725	-0.577766999316952	-0.377069649079823	0.310340120612150	0.443606651475615	-0.136061549576028	-0.83650126771712	0.650764559116902	-1.08926733809709	-0.0439433475875971	0.443606651475615
HK1A9	-1.88896868761126	-1.51457317282976	-0.200912693925996	-0.184424571137427	-0.971430847803229	-1.15200309344505	-1.51457317282976	-1.25153876699596	-1.83650126771712	-1.55639334852439	-1.08926733809709	-1.39592867633114	-1.21759143507263	-1.18442457113743	-1.47393118833241	-0.556393348524385	-1.39592867633114	-1.35845397091248	-2.25153876699596	-1.55639334852439	-1.02914634565952	-1.64385618977472
HK1A10	0.879705766282288	0.641546029087524	-0.234465253637023	-0.0892673380970874	-0.0291463456595165	0.137503523749935	-0.556393348524385	-0.136061549576028	-1.18442457113743	-1.02914634565952	-0.3040061868901	0.978195629681652	1.42223300068305	0.941106310946431	0.464668267003444	-0.0144995696951151	-0.200912693925996	0.495695162624069	0.584962500721156	-0.217591435072627	0.214124805352847	0.650764559116902
HK1A11	-0.286304185156641	0.263034405833794	-0.434402824145775	0.111031312388744	-0.454031630894707	0.344828496997441	-0.643856189774725	-1.28630418515664	-1.08926733809709	-0.556393348524385	-0.810966175609983	-3.05889368905357	-1.43440282414577	-1.68965987938785	-0.971430847803229	-0.200912693925996	-0.713118852211838	0.176322772640463	-1.59946207041627	-1.59946207041627	-0.434402824145775	-2.55639334852439
